SCD_h1_m0_t0	SCD_h1_m0_t1	SCD_h1_m0_t2	SCD_h1_m0_t3	SCD_h1_m0_t4	SCD_h1_m0_t5	chrom	end	rel_disruption_end	rel_disruption_start	start	type	window_end	window_start	miss_per	ins16_min	cont_sum	raw_count
0.86	0.9854	0.4446	0.4294	0.5825	0.4717	chr8	30500000	622592	620544	30490000	down14	31151504	29840784	20.98765432098765	-0.149556428194046	71515.97384131832	2007794
6.453	6.637	5.66	5.88	5.504	4.805	chr8	31070000	677888	675840	31060000	up9	31721504	30410784	11.353920864539518	-0.2704350054264068	115821.73236047752	2118980
15.89	17.03	18.0	18.61	16.39	14.54	chr8	31200000	671744	669696	31190000	up6	31851504	30540784	11.353920864539518	-0.2156574726104736	110278.48303122402	2113411
13.54	14.87	5.223	5.09	7.902	6.523	chr8	32910000	636928	634880	32900000	down7	33561504	32250784	15.345652413468152	-0.1677732914686203	96086.51691344273	2278319
0.4246	0.546	0.6733	0.6	0.6035	0.4934	chr16	86430000	620544	618496	86420000	down15	87081504	85770784	10.618271908925443	-0.214417815208435	93018.2088819416	1621361
0.743	0.8745	0.874	0.81	0.7935	0.6533	chr18	60150000	620544	618496	60140000	down15	60801504	59490784	20.98765432098765	-0.2387696802616119	93446.29062260067	1595646
1.599	1.844	3.627	3.674	2.82	2.598	chr8	37110000	624640	622592	37100000	down13	37761504	36450784	13.179743814811015	-0.3782100975513458	114325.81001322964	2197641
6.63	7.332	2.477	2.371	3.717	2.936	chr8	38960000	632832	630784	38950000	down9	39611504	38300784	27.434842249657063	-0.1031601130962371	75018.0484966385	1739114
3.604	4.56	2.348	2.31	2.967	2.396	chr8	39710000	645120	643072	39700000	down3	40361504	39050784	22.02387059266099	-0.1376794874668121	74397.09242699576	1842208
5.434	5.97	5.965	5.883	5.797	5.0	chr8	40520000	638976	636928	40510000	down6	41171504	39860784	20.293043633558664	-0.2593076825141907	88408.06709628263	2163069
1.694	1.393	1.328	1.312	1.267	1.039	chr18	60460000	620544	618496	60450000	down15	61111504	59800784	17.837967237782564	-0.13253715634346	106829.51872328875	1982687
2.742	3.127	1.044	0.905	1.396	1.041	chr8	42540000	655360	653312	42530000	tad3	43191504	41880784	24.4151096823714	-0.130899965763092	65867.22579230097	1766008
11.35	11.914	4.75	4.59	6.66	5.055	chr8	43360000	628736	626688	43350000	down11	44011504	42700784	23.73569835352948	-0.1611393988132476	93965.6180447504	1890899
3.213	3.734	1.893	1.763	2.365	1.879	chr8	43980000	679936	677888	43970000	up10	44631504	43320784	23.053247152970144	-0.1696820855140686	77509.12624737936	2087735
11.03	12.42	15.086	15.26	13.445	11.72	chr8	45350000	671744	669696	45340000	up6	46001504	44690784	6.517864946099275	-0.2788050770759582	127913.01354747136	2644758
8.305	9.42	11.67	11.586	10.61	9.16	chr8	46160000	632832	630784	46150000	down9	46811504	45500784	6.894429055093874	-0.2536283731460571	108675.9565865527	2644390
5.63	5.105	7.195	6.977	6.434	5.61	chr8	46620000	657408	655360	46610000	tad4	47271504	45960784	6.894429055093874	-0.3151005804538727	104635.0446498226	2746117
1.232	1.1455	1.407	1.423	1.302	1.173	chr8	47720000	622592	620544	47710000	down14	48371504	47060784	5.762456824322014	-0.206089049577713	89032.73658278194	2833844
1.884	2.143	1.696	1.534	1.797	1.46	chr8	49080000	630784	628736	49070000	down10	49731504	48420784	8.019561574501557	-0.1181733310222625	82390.99040606582	2475546
4.387	5.58	3.95	3.984	4.32	3.527	chr8	49880000	669696	667648	49870000	up5	50531504	49220784	13.542628501077257	-0.102503590285778	78334.28567329535	2171836
1.441	0.848	1.029	1.002	0.9297	0.7666	chr18	60780000	620544	618496	60770000	down15	61431504	60120784	12.81609916061542	-0.1801899075508117	104151.45897688284	2349748
4.656	5.945	5.953	5.46	5.95	4.758	chr8	50940000	634880	632832	50930000	down8	51591504	50280784	14.266117969821671	-0.1422774493694305	85960.79130495385	1883403
4.63	5.504	1.929	1.934	3.012	2.377	chr8	51340000	659456	657408	51330000	tad5	51991504	50680784	19.59539307441226	-0.0864201188087463	75354.28827548645	1764282
8.12	10.29	12.05	11.58	11.02	9.05	chr8	53750000	649216	647168	53740000	down1	54401504	53090784	12.451694538490475	-0.2214060723781585	91181.11831711688	1989374
3.322	3.893	3.086	2.92	3.346	2.844	chr8	54190000	628736	626688	54180000	down11	54841504	53530784	13.542628501077257	-0.0846145749092102	97649.30572535432	2110374
1.941	1.954	1.737	1.654	1.689	1.411	chr7	105640000	618496	616448	105630000	down16	106291504	104980784	57.3562995641584	-0.1882769465446472	42133.00766345647	1103552
1.414	1.251	1.204	1.075	1.071	0.896	chr8	57320000	624640	622592	57310000	down13	57971504	56660784	16.77439212065251	-0.2841735482215881	117639.30858241094	2436585
10.016	11.88	5.49	5.223	7.594	6.055	chr8	58860000	661504	659456	58850000	up1	59511504	58200784	16.77439212065251	-0.1752121746540069	76251.02587273502	1922681
1.323	1.321	1.28	1.276	1.207	1.092	chr8	60270000	622592	620544	60260000	down14	60921504	59610784	26.100338565712526	-0.0808626115322113	84805.04778942712	1801852
8.945	8.86	12.22	12.38	10.484	9.48	chr8	61000000	645120	643072	60990000	down3	61651504	60340784	16.77439212065251	-0.3607863187789917	103919.90346990516	2389838
10.41	12.84	5.19	5.305	7.766	5.99	chr8	62870000	669696	667648	62860000	up5	63521504	62210784	16.06154220291904	-0.1139180585741996	72201.85156843578	1970341
3.225	3.902	3.158	3.016	3.117	2.5	chr8	63920000	675840	673792	63910000	up8	64571504	63260784	14.626722752299854	-0.2742475271224975	98796.68368824443	2138220
7.715	9.22	3.24	3.033	4.81	3.855	chr8	65460000	643072	641024	65450000	down4	66111504	64800784	22.3677560806934	-0.0120874624699354	75155.24977554577	2324258
2.73	2.982	2.346	2.174	2.457	2.076	chr8	66960000	651264	649216	66950000	tad1	67611504	66300784	16.06154220291904	-0.1853320598602295	90372.7533967791	2132060
6.9	8.055	7.15	6.63	7.31	6.164	chr8	68270000	667648	665600	68260000	up4	68921504	67610784	14.626722752299854	-0.1247659474611282	106170.647065887	2418148
9.15	9.82	12.93	12.9	11.3	9.89	chr8	69090000	659456	657408	69080000	tad5	69741504	68430784	40.41243459526008	-0.3262231945991516	72941.74746518362	1909330
10.99	8.586	10.37	10.01	10.31	8.72	chr8	70610000	661504	659456	70600000	up1	71261504	69950784	16.06154220291904	-0.0273230373859405	81252.03832391686	3814901
1.184	1.124	1.498	1.477	1.314	1.144	chr8	72240000	624640	622592	72230000	down13	72891504	71580784	31.68800276628326	-0.2713462710380554	69370.19332913043	2843927
6.887	6.902	5.438	5.41	5.723	4.81	chr8	72640000	679936	677888	72630000	up10	73291504	71980784	20.293043633558664	-0.0888897031545639	99567.0957838592	2738826
4.188	3.902	3.54	3.68	3.1	2.592	chr8	72870000	622592	620544	72860000	down14	73521504	72210784	20.293043633558664	-0.1954428553581237	108628.27739950578	2640945
1.494	1.6455	0.902	0.838	1.037	0.8647	chr8	74050000	638976	636928	74040000	down6	74701504	73390784	28.09753428405321	-0.1086838766932487	59134.409320816485	1894595
2.549	3.092	2.006	1.907	2.123	1.708	chr8	74490000	649216	647168	74480000	down1	75141504	73830784	28.757186446731943	-0.064353309571743	67306.186143957	2145843
11.75	11.46	23.14	25.48	17.73	16.28	chr8	74990000	647168	645120	74980000	down2	75641504	74330784	19.245427842945027	-0.4374593496322632	106038.85147790072	2146048
7.062	8.39	8.81	7.926	7.586	6.207	chr8	76040000	679936	677888	76030000	up10	76691504	75380784	22.710881600796444	-0.3085095882415771	72929.02330269261	1963551
4.64	4.8	3.123	2.775	3.277	2.646	chr8	77390000	626688	624640	77380000	down12	78041504	76730784	10.249307479224376	-0.1785062104463577	95800.32028071632	2463126
9.67	10.14	6.71	6.617	7.637	6.49	chr8	79640000	626688	624640	79630000	down12	80291504	78980784	6.140540869175321	-0.4459499418735504	120133.3768290703	2858762
13.9	17.17	10.92	10.336	12.95	10.5	chr8	82350000	661504	659456	82340000	up1	83001504	81690784	17.484202166668567	-0.0793823897838592	80772.97922616957	2073491
15.98	16.83	19.89	20.14	18.75	16.16	chr8	83610000	671744	669696	83600000	up6	84261504	82950784	9.509098716034185	-0.1693207919597625	100678.0968098671	3295493
16.6	15.48	19.81	19.33	18.77	16.2	chr8	84010000	659456	657408	84000000	tad5	84661504	83350784	5.762456824322014	-0.1250225901603698	99413.7831729678	3982672
1.484	1.381	2.22	2.287	1.917	1.692	chr8	84270000	624640	622592	84260000	down13	84921504	83610784	0.3894835637936079	-0.2694847583770752	105592.9468377729	4590208
0.4473	0.4878	0.413	0.398	0.3997	0.346	chr3	25560000	618496	616448	25550000	down16	26211504	24900784	16.06154220291904	-0.1283697932958603	82397.30094269315	1563873
18.19	17.58	15.1	14.76	15.7	13.24	chr8	85430000	628736	626688	85420000	down11	86081504	84770784	10.249307479224376	-0.1949972510337829	91890.4110498023	3256841
9.08	11.34	10.836	10.01	10.76	9.13	chr8	86060000	665600	663552	86050000	up3	86711504	85400784	12.086529948436176	-0.1149769723415374	91623.04886548407	3016116
16.61	15.13	18.61	18.56	17.58	15.25	chr8	88120000	659456	657408	88110000	tad5	88771504	87460784	1.9398181396745056	-0.3816273212432861	118668.21071565036	3402609
15.86	16.92	20.7	21.4	19.28	17.05	chr8	91150000	657408	655360	91140000	tad4	91801504	90490784	3.860637081115177	-0.2837017774581909	109407.32042513948	2876700
10.35	11.63	4.816	4.426	6.996	5.688	chr8	92070000	653312	651264	92060000	tad2	92721504	91410784	3.0945894083269683	-0.1108966097235679	93748.35705528955	3046914
10.516	12.97	11.33	11.34	11.586	9.72	chr8	92370000	671744	669696	92360000	up6	93021504	91710784	2.7104256200388344	-0.4238964915275574	99581.14026416428	2999404
9.75	9.79	9.6	9.4	9.4	8.125	chr8	93980000	663552	661504	93970000	up2	94631504	93320784	6.894429055093874	-0.1722877323627472	104159.83025703482	3002860
4.215	4.695	2.014	1.892	2.463	1.948	chr8	97840000	663552	661504	97830000	up2	98491504	97180784	17.837967237782564	-0.0988948047161102	67393.65818634481	1920586
14.62	17.2	6.215	6.207	9.77	7.613	chr8	98380000	661504	659456	98370000	up1	99031504	97720784	15.703977292158273	-0.1299940049648285	72825.79313726645	1920427
0.88	1.018	0.4458	0.4292	0.596	0.4873	chr8	98850000	663552	661504	98840000	up2	99501504	98190784	9.137854382545056	-0.0789799243211746	84351.96673435537	2018810
4.914	5.805	3.67	3.818	3.984	3.354	chr8	100820000	677888	675840	100810000	up9	101471504	100160784	13.90475321941414	-0.2914150953292846	95516.30229752412	1811154
2.365	2.729	1.566	1.538	1.767	1.484	chr8	102380000	657408	655360	102370000	tad4	103031504	101720784	16.41834714575045	-0.080667957663536	77618.60740853428	1881292
0.4646	0.5063	0.521	0.5195	0.4668	0.403	chr16	89530000	620544	618496	89520000	down15	90181504	88870784	12.451694538490475	-0.2402503490447998	128065.12764143074	1753563
6.566	7.61	2.994	2.832	4.07	3.135	chr8	103360000	649216	647168	103350000	down1	104011504	102700784	6.140540869175321	-0.1225891783833503	80683.72940101802	2557332
14.61	15.28	22.53	23.39	19.58	17.0	chr8	105300000	651264	649216	105290000	tad1	105951504	104640784	14.98656756684868	-0.1966657936573028	122278.85514303844	3375853
16.25	14.43	17.56	17.12	17.11	14.484	chr8	106130000	671744	669696	106120000	up6	106781504	105470784	4.623644882185972	-0.1918141841888427	94137.3061378611	4565426
1.502	0.913	1.325	1.286	1.068	0.8906	chr8	106410000	622592	620544	106400000	down14	107061504	105750784	5.383612811539353	-0.242419809103012	93333.44724812696	4534907
0.431	0.4365	0.4873	0.427	0.4094	0.3467	chr2	44930000	618496	616448	44920000	down16	45581504	44270784	5.762456824322014	-0.2072053849697113	86450.45194719482	1927453
11.8	10.83	12.8	12.72	12.38	10.78	chr8	107060000	630784	628736	107050000	down10	107711504	106400784	1.1661707875927636	-0.2393904626369476	97872.9318808238	4256312
9.41	9.805	10.71	9.94	10.34	8.93	chr8	108690000	679936	677888	108680000	up10	109341504	108030784	1.9398181396745056	-0.3842839002609253	86070.17148392712	3143014
9.445	10.125	9.86	9.08	10.016	8.55	chr8	108960000	649216	647168	108950000	down1	109611504	108300784	1.1661707875927636	-0.2105020582675933	85306.4959627166	3174637
14.664	15.18	19.66	19.94	17.39	15.22	chr8	109550000	647168	645120	109540000	down2	110201504	108890784	2.7104256200388344	-0.2448227405548095	107211.0750274572	2978629
15.48	16.25	17.66	16.97	17.14	14.81	chr8	110110000	669696	667648	110100000	up5	110761504	109450784	1.9398181396745056	-0.1820763498544693	104167.20335240912	3395792
16.95	16.47	20.44	19.9	19.47	16.72	chr8	110620000	669696	667648	110610000	up5	111271504	109960784	0.7782071596578624	-0.4614737629890442	130431.17041119176	3882870
12.92	11.11	14.75	14.51	13.94	12.04	chr8	111310000	651264	649216	111300000	tad1	111961504	110650784	0.3894835637936079	-0.326633870601654	96341.60911808534	4224567
0.8364	0.848	0.6157	0.5674	0.5996	0.5137	chr1	76700000	618496	616448	76690000	down16	77351504	76040784	10.618271908925443	-0.1018561571836471	75450.81192899075	1925966
0.5557	0.562	0.598	0.539	0.3904	0.3296	chr8	112550000	624640	622592	112540000	down13	113201504	111890784	8.393085811778743	-0.1606229245662689	86928.9563855888	2725032
0.669	0.5557	0.534	0.4873	0.492	0.4297	chr8	114060000	624640	622592	114050000	down13	114711504	113400784	7.270233196159122	-0.2856017351150512	110105.5994788066	2631307
13.74	15.484	7.074	5.92	9.57	7.223	chr8	115090000	665600	663552	115080000	up3	115741504	114430784	4.623644882185972	-0.2461707293987274	83368.9057468588	2856864
8.28	10.125	21.38	19.52	16.11	13.875	chr8	115710000	659456	657408	115700000	tad5	116361504	115050784	4.242520965615252	-0.5870396494865417	80318.06513617658	2874606
11.75	8.555	12.945	12.695	10.84	9.08	chr8	116920000	661504	659456	116910000	up1	117571504	116260784	4.623644882185972	-0.2626925706863403	105225.67338974345	3239089
1.024	0.8955	1.506	1.533	1.212	1.08	chr3	27480000	618496	616448	27470000	down16	28131504	26820784	4.623644882185972	-0.2978320717811584	99730.73583397208	2101691
11.79	15.53	18.12	16.42	16.86	13.44	chr8	118290000	657408	655360	118280000	tad4	118941504	117630784	3.860637081115177	-0.3054076433181762	90412.37313861876	3132612
0.827	0.7974	1.642	1.583	1.19	1.08	chr1	77940000	618496	616448	77930000	down16	78591504	77280784	6.140540869175321	-0.2958339154720306	102319.68674857532	2004080
1.676	1.308	1.633	1.564	1.529	1.316	chr8	119920000	622592	620544	119910000	down14	120571504	119260784	3.4779932286857496	-0.1385962218046188	84447.12793735563	3735401
13.54	13.24	18.83	18.73	17.19	15.42	chr8	120630000	649216	647168	120620000	down1	121281504	119970784	1.1661707875927636	-0.3986580967903137	108117.1335738179	3897364
15.76	14.73	21.06	21.44	19.1	16.94	chr8	120820000	641024	638976	120810000	down5	121471504	120160784	1.1661707875927636	-0.3248405456542969	118621.80771808568	3843966
13.93	14.0	21.83	21.55	19.34	16.92	chr8	121960000	677888	675840	121950000	up9	122611504	121300784	3.4779932286857496	-0.1423371285200119	91236.0168512682	3916830
5.992	5.402	7.082	7.01	6.63	5.785	chr8	122580000	632832	630784	122570000	down9	123231504	121920784	1.1661707875927636	-0.1828971952199936	95976.67429992498	4284853
4.43	4.285	5.7	5.5	5.215	4.555	chr8	122880000	659456	657408	122870000	tad5	123531504	122220784	2.3255018638213465	-0.1841022372245788	94269.66797982068	4394696
10.88	10.1	11.84	11.984	11.39	10.11	chr8	123110000	659456	657408	123100000	tad5	123761504	122450784	20.64072896123784	-0.1445170789957046	78878.64109988524	3913872
2.682	2.11	2.467	2.555	2.326	2.043	chr8	124030000	624640	622592	124020000	down13	124681504	123370784	17.837967237782564	-0.2613660395145416	101319.4067680558	3391604
17.05	16.81	21.23	21.61	19.84	17.05	chr8	125060000	647168	645120	125050000	down2	125711504	124400784	3.860637081115177	-0.4051313996315002	116305.61418974843	3183975
12.36	12.78	18.94	19.56	16.06	14.4	chr8	125910000	649216	647168	125900000	down1	126561504	125250784	4.623644882185972	-0.3810485601425171	110099.2214479436	3007196
15.016	14.28	16.58	16.61	15.25	13.63	chr8	126940000	649216	647168	126930000	down1	127591504	126280784	1.9398181396745056	-0.4798327386379242	138196.9141812289	3215502
2.28	2.035	1.391	1.32	1.53	1.372	chr16	92310000	620544	618496	92300000	down15	92961504	91650784	0.7782071596578624	-0.3166526556015014	120409.7012288728	2366173
1.959	2.508	2.611	2.686	2.455	2.053	chr9	4500000	645120	643072	4490000	down3	5151504	3840784	23.39485273721449	-0.1981561183929443	101760.5351626576	1286217
2.285	2.645	1.35	1.244	1.528	1.238	chr9	5080000	634880	632832	5070000	down8	5731504	4420784	20.293043633558664	-0.0521004572510719	69834.1033104383	1432538
2.34	2.791	1.137	1.14	1.543	1.181	chr9	5790000	649216	647168	5780000	down1	6441504	5130784	13.179743814811015	-0.1141859218478202	78415.79943355088	1420632
15.15	16.55	12.65	12.414	13.61	11.69	chr9	7920000	638976	636928	7910000	down6	8571504	7260784	25.76481272490301	-0.0970259383320808	86761.2348675656	1635818
1.551	1.785	1.184	1.06	1.213	0.994	chr9	9870000	679936	677888	9860000	up10	10521504	9210784	16.41834714575045	-0.1415762901306152	75339.3336689865	1510104
1.951	2.535	1.477	1.493	1.779	1.405	chr9	10200000	645120	643072	10190000	down3	10851504	9540784	12.086529948436176	-0.1216769143939018	78708.65030815966	1644023
0.7964	0.846	0.682	0.645	0.6943	0.6035	chr3	28550000	618496	616448	28540000	down16	29201504	27890784	17.129677127625214	-0.1384291052818298	91457.92085122885	1920785
1.887	2.201	1.221	1.113	1.402	1.15	chr9	11510000	669696	667648	11500000	up5	12161504	10850784	22.3677560806934	-0.1580333411693573	66451.98072287369	1477703
1.458	1.294	0.8125	0.8	0.818	0.6904	chr9	11820000	679936	677888	11810000	up10	12471504	11160784	23.39485273721449	-0.1041692793369293	65259.42314516828	1437116
10.16	12.32	5.137	4.832	7.44	5.73	chr9	12140000	677888	675840	12130000	up9	12791504	11480784	24.4151096823714	-0.093059629201889	64029.53703048825	1415928
0.3074	0.3503	0.273	0.2546	0.2832	0.2339	chr9	12380000	624640	622592	12370000	down13	13031504	11720784	22.710881600796444	-0.0389533191919326	66671.52081912987	1422430
2.168	2.066	2.188	1.996	2.057	1.746	chr9	12750000	679936	677888	12740000	up10	13401504	12090784	23.73569835352948	-0.0808093696832656	77268.31160490212	1330953
11.836	10.66	23.89	25.42	18.7	17.86	chr9	13850000	659456	657408	13840000	tad5	14501504	13190784	21.33381971280812	-0.4715159237384796	135743.05346764484	1937865
7.92	8.51	5.535	4.926	6.06	4.945	chr9	14430000	671744	669696	14420000	up6	15081504	13770784	8.393085811778743	-0.3922015130519867	121356.37656455809	2249626
9.58	9.32	8.414	8.15	8.53	7.414	chr9	15320000	626688	624640	15310000	down12	15971504	14660784	3.4779932286857496	-0.4585643410682678	121239.34280660364	2173114
2.25	2.008	2.44	2.54	2.17	1.958	chr1	79770000	618496	616448	79760000	down16	80421504	79110784	16.77439212065251	-0.3392575979232788	92970.07915816926	1657073
8.375	10.89	12.56	11.64	11.77	9.766	chr9	15930000	667648	665600	15920000	up4	16581504	15270784	4.242520965615252	-0.1661782562732696	88949.43858490171	2159492
